customer_id,company_name,industry,company_size,signup_date,country,contact_email,days_since_signup,months_since_signup
cust_000910,SaasMaster 910,Technology,SMB (1-50),2022-04-13,US,contact910@cloudtech.com,1222,40.14454664914586
cust_000911,ScaleWorks 911,Consulting,SMB (1-50),2024-06-01,Canada,contact911@devtools inc.com,442,14.520367936925098
cust_000912,CloudFirst 912,Education,SMB (1-50),2023-02-25,Germany,contact912@growthco.com,904,29.69776609724047
cust_000913,CloudFirst 913,Education,Mid-Market (51-500),2025-05-06,UK,contact913@scaleworks.com,103,3.383705650459921
cust_000914,GrowthCo 914,Retail,SMB (1-50),2023-10-15,Canada,contact914@startuphub.com,672,22.07621550591327
cust_000915,CloudTech 915,Education,SMB (1-50),2023-09-20,France,contact915@techcorp.com,697,22.897503285151117
cust_000916,SaasMaster 916,Education,SMB (1-50),2023-05-06,UK,contact916@techcorp.com,834,27.398160315374508
cust_000917,StartupHub 917,Consulting,Enterprise (500+),2023-11-15,US,contact917@startuphub.com,641,21.057818659658345
cust_000918,SaasMaster 918,Media,Enterprise (500+),2024-02-05,US,contact918@startuphub.com,559,18.363994743758212
cust_000919,SaasMaster 919,Media,Enterprise (500+),2025-01-28,UK,contact919@cloudfirst.com,201,6.603153745072273
cust_000920,GrowthCo 920,Technology,Mid-Market (51-500),2025-01-23,US,contact920@innovatelab.com,206,6.767411300919842
cust_000921,SaasMaster 921,Retail,SMB (1-50),2024-04-23,Germany,contact921@cloudtech.com,481,15.801576872536137
cust_000922,StartupHub 922,Healthcare,Enterprise (500+),2023-11-25,Australia,contact922@scaleworks.com,631,20.729303547963205
cust_000923,CloudFirst 923,Consulting,Enterprise (500+),2023-11-02,Canada,contact923@growthco.com,654,21.48488830486202
cust_000924,StartupHub 924,Technology,Mid-Market (51-500),2025-01-02,US,contact924@dataflow inc.com,227,7.457293035479632
cust_000925,CloudFirst 925,Manufacturing,Mid-Market (51-500),2025-08-08,UK,contact925@scaleworks.com,9,0.2956636005256242
cust_000926,InnovateLab 926,Healthcare,Enterprise (500+),2023-03-18,Canada,contact926@innovatelab.com,883,29.00788436268068
cust_000927,ScaleWorks 927,Consulting,SMB (1-50),2023-05-02,Canada,contact927@scaleworks.com,838,27.529566360052563
cust_000928,TechCorp 928,Healthcare,Enterprise (500+),2025-05-25,US,contact928@growthco.com,84,2.759526938239159
cust_000929,DevTools Inc 929,Technology,Mid-Market (51-500),2022-10-21,France,contact929@scaleworks.com,1031,33.86990801576872
cust_000930,InnovateLab 930,Consulting,Mid-Market (51-500),2024-07-28,Australia,contact930@dataflow inc.com,385,12.64783180026281
cust_000931,TechCorp 931,Finance,Enterprise (500+),2022-10-23,Australia,contact931@innovatelab.com,1029,33.8042049934297
cust_000932,DataFlow Inc 932,Finance,SMB (1-50),2024-10-06,Canada,contact932@startuphub.com,315,10.348226018396845
cust_000933,InnovateLab 933,Manufacturing,Enterprise (500+),2023-05-27,Canada,contact933@innovatelab.com,813,26.708278580814717
cust_000934,DataFlow Inc 934,Manufacturing,Mid-Market (51-500),2024-09-30,Germany,contact934@innovatelab.com,321,10.545335085413928
cust_000935,CloudTech 935,Media,SMB (1-50),2022-03-15,Australia,contact935@cloudfirst.com,1251,41.09724047306176
cust_000936,ScaleWorks 936,Consulting,Mid-Market (51-500),2024-05-31,Canada,contact936@cloudtech.com,443,14.553219448094612
cust_000937,GrowthCo 937,Education,Enterprise (500+),2023-12-14,UK,contact937@growthco.com,612,20.105124835742444
cust_000938,CloudTech 938,Technology,SMB (1-50),2024-12-25,US,contact938@cloudfirst.com,235,7.720105124835742
cust_000939,DevTools Inc 939,Education,Mid-Market (51-500),2025-05-15,Australia,contact939@cloudtech.com,94,3.088042049934297
cust_000940,CloudFirst 940,Technology,Mid-Market (51-500),2024-10-08,Canada,contact940@techcorp.com,313,10.282522996057818
cust_000941,InnovateLab 941,Healthcare,SMB (1-50),2023-02-27,Germany,contact941@saasmaster.com,902,29.632063074901446
cust_000942,CloudFirst 942,Consulting,Mid-Market (51-500),2024-04-07,Australia,contact942@startuphub.com,497,16.327201051248355
cust_000943,DataFlow Inc 943,Manufacturing,Enterprise (500+),2024-11-09,Canada,contact943@innovatelab.com,281,9.231274638633376
cust_000944,DevTools Inc 944,Healthcare,SMB (1-50),2022-12-22,Germany,contact944@startuphub.com,969,31.83311432325887
cust_000945,InnovateLab 945,Education,SMB (1-50),2024-12-11,UK,contact945@dataflow inc.com,249,8.180026281208935
cust_000946,DataFlow Inc 946,Retail,Mid-Market (51-500),2022-06-25,Germany,contact946@cloudtech.com,1149,37.746386333771355
cust_000947,ScaleWorks 947,Finance,Mid-Market (51-500),2025-03-15,France,contact947@innovatelab.com,155,5.091984231274639
cust_000948,ScaleWorks 948,Healthcare,SMB (1-50),2025-04-07,France,contact948@scaleworks.com,132,4.336399474375821
cust_000949,CloudTech 949,Healthcare,Enterprise (500+),2023-08-06,Canada,contact949@startuphub.com,742,24.375821287779235
cust_000950,SaasMaster 950,Media,Enterprise (500+),2023-11-05,Germany,contact950@dataflow inc.com,651,21.38633377135348
cust_000951,StartupHub 951,Retail,SMB (1-50),2024-08-08,UK,contact951@dataflow inc.com,374,12.28646517739816
cust_000952,ScaleWorks 952,Education,Enterprise (500+),2025-03-18,US,contact952@dataflow inc.com,152,4.993429697766097
cust_000953,GrowthCo 953,Healthcare,Mid-Market (51-500),2024-10-23,Germany,contact953@cloudtech.com,298,9.789750328515112
cust_000954,CloudTech 954,Education,Enterprise (500+),2024-01-29,Australia,contact954@cloudtech.com,566,18.593955321944808
cust_000955,SaasMaster 955,Healthcare,Mid-Market (51-500),2024-11-19,US,contact955@cloudfirst.com,271,8.902759526938238
cust_000956,GrowthCo 956,Retail,Enterprise (500+),2024-04-26,UK,contact956@devtools inc.com,478,15.703022339027594
cust_000957,ScaleWorks 957,Technology,Mid-Market (51-500),2025-05-03,France,contact957@devtools inc.com,106,3.4822601839684624
cust_000958,CloudFirst 958,Manufacturing,SMB (1-50),2023-07-16,US,contact958@innovatelab.com,763,25.065703022339026
cust_000959,CloudTech 959,Technology,Mid-Market (51-500),2023-10-30,UK,contact959@saasmaster.com,657,21.583442838370566
cust_000960,InnovateLab 960,Education,Enterprise (500+),2025-01-24,Canada,contact960@techcorp.com,205,6.734559789750328
cust_000961,CloudTech 961,Consulting,SMB (1-50),2022-02-06,Canada,contact961@devtools inc.com,1288,42.31274638633377
cust_000962,DataFlow Inc 962,Healthcare,Enterprise (500+),2023-09-19,Australia,contact962@techcorp.com,698,22.93035479632063
cust_000963,GrowthCo 963,Manufacturing,Enterprise (500+),2022-03-29,US,contact963@scaleworks.com,1237,40.63731931668857
cust_000964,CloudTech 964,Manufacturing,SMB (1-50),2024-08-22,Germany,contact964@techcorp.com,360,11.826544021024967
cust_000965,InnovateLab 965,Finance,Enterprise (500+),2024-03-24,Canada,contact965@saasmaster.com,511,16.78712220762155
cust_000966,InnovateLab 966,Finance,SMB (1-50),2022-12-30,Australia,contact966@techcorp.com,961,31.57030223390276
cust_000967,StartupHub 967,Manufacturing,Enterprise (500+),2022-07-19,UK,contact967@startuphub.com,1125,36.957950065703024
cust_000968,TechCorp 968,Education,Enterprise (500+),2023-06-03,Germany,contact968@saasmaster.com,806,26.47831800262812
cust_000969,CloudFirst 969,Retail,Mid-Market (51-500),2024-03-28,Canada,contact969@cloudfirst.com,507,16.655716162943495
cust_000970,GrowthCo 970,Technology,Enterprise (500+),2022-05-31,Canada,contact970@devtools inc.com,1174,38.5676741130092
cust_000971,ScaleWorks 971,Media,Mid-Market (51-500),2024-06-30,Australia,contact971@techcorp.com,413,13.567674113009199
cust_000972,CloudTech 972,Technology,Mid-Market (51-500),2023-09-29,Canada,contact972@devtools inc.com,688,22.601839684625492
cust_000973,DevTools Inc 973,Media,SMB (1-50),2024-08-02,Australia,contact973@saasmaster.com,380,12.483574244415243
cust_000974,InnovateLab 974,Finance,Mid-Market (51-500),2022-05-12,Canada,contact974@scaleworks.com,1193,39.19185282522996
cust_000975,DataFlow Inc 975,Consulting,SMB (1-50),2022-03-13,US,contact975@techcorp.com,1253,41.16294349540079
cust_000976,TechCorp 976,Technology,Enterprise (500+),2023-04-17,Germany,contact976@dataflow inc.com,853,28.02233902759527
cust_000977,CloudFirst 977,Retail,SMB (1-50),2023-11-15,France,contact977@innovatelab.com,641,21.057818659658345
cust_000978,CloudTech 978,Technology,Enterprise (500+),2024-08-07,UK,contact978@saasmaster.com,375,12.319316688567673
cust_000979,StartupHub 979,Finance,Mid-Market (51-500),2024-12-20,Germany,contact979@techcorp.com,240,7.884362680683311
cust_000980,CloudFirst 980,Healthcare,Mid-Market (51-500),2023-01-18,Australia,contact980@saasmaster.com,942,30.946123521681997
cust_000981,TechCorp 981,Manufacturing,Mid-Market (51-500),2024-03-04,France,contact981@cloudfirst.com,531,17.444152431011826
cust_000982,CloudTech 982,Retail,SMB (1-50),2023-04-30,Germany,contact982@growthco.com,840,27.59526938239159
cust_000983,ScaleWorks 983,Technology,SMB (1-50),2024-09-28,Australia,contact983@growthco.com,323,10.611038107752956
cust_000984,ScaleWorks 984,Consulting,Enterprise (500+),2023-11-15,Germany,contact984@startuphub.com,641,21.057818659658345
cust_000985,ScaleWorks 985,Media,Enterprise (500+),2023-01-19,US,contact985@devtools inc.com,941,30.913272010512483
cust_000986,TechCorp 986,Manufacturing,Mid-Market (51-500),2025-01-31,Germany,contact986@growthco.com,198,6.504599211563732
cust_000987,ScaleWorks 987,Media,Mid-Market (51-500),2023-06-23,Germany,contact987@growthco.com,786,25.821287779237842
cust_000988,StartupHub 988,Education,Mid-Market (51-500),2024-08-23,Germany,contact988@innovatelab.com,359,11.793692509855452
cust_000989,DevTools Inc 989,Technology,Enterprise (500+),2023-06-05,Canada,contact989@growthco.com,804,26.412614980289092
cust_000990,StartupHub 990,Technology,Mid-Market (51-500),2024-08-28,Germany,contact990@devtools inc.com,354,11.629434954007884
cust_000991,DevTools Inc 991,Manufacturing,Mid-Market (51-500),2022-11-29,Australia,contact991@cloudtech.com,992,32.58869908015769
cust_000992,GrowthCo 992,Manufacturing,Enterprise (500+),2023-10-23,Germany,contact992@devtools inc.com,664,21.81340341655716
cust_000993,CloudTech 993,Technology,Mid-Market (51-500),2022-05-28,Germany,contact993@saasmaster.com,1177,38.66622864651774
cust_000994,InnovateLab 994,Education,SMB (1-50),2025-06-10,US,contact994@cloudtech.com,68,2.2339027595269383
cust_000995,DevTools Inc 995,Retail,Mid-Market (51-500),2022-11-27,US,contact995@startuphub.com,994,32.65440210249671
cust_000996,SaasMaster 996,Retail,Mid-Market (51-500),2025-06-21,Australia,contact996@scaleworks.com,57,1.8725361366622864
cust_000997,DevTools Inc 997,Finance,SMB (1-50),2023-06-15,US,contact997@dataflow inc.com,794,26.084099868593952
cust_000998,CloudFirst 998,Retail,SMB (1-50),2023-09-12,France,contact998@innovatelab.com,705,23.160315374507228
cust_000999,StartupHub 999,Education,Enterprise (500+),2023-07-22,US,contact999@growthco.com,757,24.868593955321945
cust_001000,TechCorp 1000,Consulting,Mid-Market (51-500),2023-06-17,Australia,contact1000@cloudfirst.com,792,26.018396846254927
