transaction_id,customer_id,subscription_id,transaction_date,transaction_type,amount,plan_id,description,year,month,year_month,quarter,annualized_amount
txn_cust_000010_5,cust_000010,sub_cust_000010_1,2023-04-02,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2023,4,2023-04,2,290.0
txn_cust_000010_6,cust_000010,sub_cust_000010_1,2023-05-02,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2023,5,2023-05,2,290.0
txn_cust_000010_7,cust_000010,sub_cust_000010_1,2023-06-02,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2023,6,2023-06,2,290.0
txn_cust_000010_8,cust_000010,sub_cust_000010_1,2023-07-02,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2023,7,2023-07,3,290.0
txn_cust_000010_9,cust_000010,sub_cust_000010_1,2023-08-02,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2023,8,2023-08,3,290.0
txn_cust_000010_10,cust_000010,sub_cust_000010_1,2023-09-02,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2023,9,2023-09,3,290.0
txn_cust_000010_11,cust_000010,sub_cust_000010_1,2023-10-02,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2023,10,2023-10,4,290.0
txn_cust_000010_12,cust_000010,sub_cust_000010_1,2023-11-02,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2023,11,2023-11,4,290.0
txn_cust_000010_13,cust_000010,sub_cust_000010_1,2023-12-02,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2023,12,2023-12,4,290.0
txn_cust_000010_14,cust_000010,sub_cust_000010_1,2024-01-02,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2024,1,2024-01,1,290.0
txn_cust_000010_15,cust_000010,sub_cust_000010_1,2024-02-02,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2024,2,2024-02,1,290.0
txn_cust_000010_16,cust_000010,sub_cust_000010_1,2024-03-02,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2024,3,2024-03,1,290.0
txn_cust_000010_17,cust_000010,sub_cust_000010_1,2024-04-02,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2024,4,2024-04,2,290.0
txn_cust_000010_18,cust_000010,sub_cust_000010_1,2024-05-02,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2024,5,2024-05,2,290.0
txn_cust_000011_1,cust_000011,sub_cust_000011_1,2025-01-02,new,82.5,pro_annual,New Professional Annual subscription,2025,1,2025-01,1,990.0
txn_cust_000011_2,cust_000011,sub_cust_000011_1,2025-02-02,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,2,2025-02,1,990.0
txn_cust_000011_3,cust_000011,sub_cust_000011_1,2025-03-02,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,3,2025-03,1,990.0
txn_cust_000011_4,cust_000011,sub_cust_000011_1,2025-04-01,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,4,2025-04,2,990.0
txn_cust_000011_5,cust_000011,sub_cust_000011_1,2025-05-01,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,5,2025-05,2,990.0
txn_cust_000011_6,cust_000011,sub_cust_000011_1,2025-06-01,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,6,2025-06,2,990.0
txn_cust_000011_7,cust_000011,sub_cust_000011_1,2025-07-01,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,7,2025-07,3,990.0
txn_cust_000011_8,cust_000011,sub_cust_000011_1,2025-08-01,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,8,2025-08,3,990.0
txn_cust_000012_1,cust_000012,sub_cust_000012_1,2025-03-30,new,82.5,pro_annual,New Professional Annual subscription,2025,3,2025-03,1,990.0
txn_cust_000012_2,cust_000012,sub_cust_000012_1,2025-04-30,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,4,2025-04,2,990.0
txn_cust_000012_3,cust_000012,sub_cust_000012_1,2025-05-30,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,5,2025-05,2,990.0
txn_cust_000012_4,cust_000012,sub_cust_000012_1,2025-06-30,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,6,2025-06,2,990.0
txn_cust_000012_5,cust_000012,sub_cust_000012_1,2025-07-30,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,7,2025-07,3,990.0
txn_cust_000013_1,cust_000013,sub_cust_000013_1,2025-03-10,new,299.0,enterprise,New Enterprise Plan subscription,2025,3,2025-03,1,3588.0
txn_cust_000013_2,cust_000013,sub_cust_000013_1,2025-04-10,recurring,299.0,enterprise,Recurring payment for Enterprise Plan,2025,4,2025-04,2,3588.0
txn_cust_000013_3,cust_000013,sub_cust_000013_1,2025-05-10,recurring,299.0,enterprise,Recurring payment for Enterprise Plan,2025,5,2025-05,2,3588.0
txn_cust_000013_4,cust_000013,sub_cust_000013_1,2025-06-10,recurring,299.0,enterprise,Recurring payment for Enterprise Plan,2025,6,2025-06,2,3588.0
txn_cust_000013_5,cust_000013,sub_cust_000013_1,2025-07-10,recurring,299.0,enterprise,Recurring payment for Enterprise Plan,2025,7,2025-07,3,3588.0
txn_cust_000013_6,cust_000013,sub_cust_000013_1,2025-08-10,recurring,299.0,enterprise,Recurring payment for Enterprise Plan,2025,8,2025-08,3,3588.0
txn_cust_000014_1,cust_000014,sub_cust_000014_1,2024-10-28,new,82.5,pro_annual,New Professional Annual subscription,2024,10,2024-10,4,990.0
txn_cust_000014_2,cust_000014,sub_cust_000014_1,2024-11-28,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,11,2024-11,4,990.0
txn_cust_000014_3,cust_000014,sub_cust_000014_1,2024-12-28,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,12,2024-12,4,990.0
txn_cust_000014_4,cust_000014,sub_cust_000014_1,2025-01-28,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,1,2025-01,1,990.0
txn_cust_000014_5,cust_000014,sub_cust_000014_1,2025-02-28,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,2,2025-02,1,990.0
txn_cust_000014_6,cust_000014,sub_cust_000014_1,2025-03-28,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,3,2025-03,1,990.0
txn_cust_000014_7,cust_000014,sub_cust_000014_1,2025-04-28,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,4,2025-04,2,990.0
txn_cust_000014_8,cust_000014,sub_cust_000014_1,2025-05-28,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,5,2025-05,2,990.0
txn_cust_000014_9,cust_000014,sub_cust_000014_1,2025-06-28,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,6,2025-06,2,990.0
txn_cust_000014_10,cust_000014,sub_cust_000014_1,2025-07-28,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,7,2025-07,3,990.0
txn_cust_000015_1,cust_000015,sub_cust_000015_1,2024-02-12,new,29.0,basic,New Basic Plan subscription,2024,2,2024-02,1,348.0
txn_cust_000015_2,cust_000015,sub_cust_000015_1,2024-03-11,recurring,29.0,basic,Recurring payment for Basic Plan,2024,3,2024-03,1,348.0
txn_cust_000015_3,cust_000015,sub_cust_000015_1,2024-04-11,recurring,29.0,basic,Recurring payment for Basic Plan,2024,4,2024-04,2,348.0
txn_cust_000015_4,cust_000015,sub_cust_000015_1,2024-05-11,recurring,29.0,basic,Recurring payment for Basic Plan,2024,5,2024-05,2,348.0
txn_cust_000015_5,cust_000015,sub_cust_000015_1,2024-06-11,recurring,29.0,basic,Recurring payment for Basic Plan,2024,6,2024-06,2,348.0
txn_cust_000015_6,cust_000015,sub_cust_000015_1,2024-07-11,recurring,29.0,basic,Recurring payment for Basic Plan,2024,7,2024-07,3,348.0
txn_cust_000016_1,cust_000016,sub_cust_000016_1,2024-02-07,new,29.0,basic,New Basic Plan subscription,2024,2,2024-02,1,348.0
txn_cust_000016_2,cust_000016,sub_cust_000016_1,2024-03-07,expansion,99.0,pro,Expansion payment for Professional Plan,2024,3,2024-03,1,1188.0
txn_cust_000016_3,cust_000016,sub_cust_000016_1,2024-04-06,recurring,99.0,pro,Recurring payment for Professional Plan,2024,4,2024-04,2,1188.0
txn_cust_000016_4,cust_000016,sub_cust_000016_1,2024-06-06,recurring,99.0,pro,Recurring payment for Professional Plan,2024,6,2024-06,2,1188.0
txn_cust_000016_5,cust_000016,sub_cust_000016_1,2024-07-06,recurring,99.0,pro,Recurring payment for Professional Plan,2024,7,2024-07,3,1188.0
txn_cust_000016_6,cust_000016,sub_cust_000016_1,2024-08-06,recurring,99.0,pro,Recurring payment for Professional Plan,2024,8,2024-08,3,1188.0
txn_cust_000016_7,cust_000016,sub_cust_000016_1,2024-09-06,recurring,99.0,pro,Recurring payment for Professional Plan,2024,9,2024-09,3,1188.0
txn_cust_000016_8,cust_000016,sub_cust_000016_1,2024-10-06,recurring,99.0,pro,Recurring payment for Professional Plan,2024,10,2024-10,4,1188.0
txn_cust_000016_9,cust_000016,sub_cust_000016_1,2024-11-07,recurring,99.0,pro,Recurring payment for Professional Plan,2024,11,2024-11,4,1188.0
txn_cust_000017_1,cust_000017,sub_cust_000017_1,2025-05-19,new,24.166666666666668,basic_annual,New Basic Annual subscription,2025,5,2025-05,2,290.0
txn_cust_000017_2,cust_000017,sub_cust_000017_1,2025-06-19,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2025,6,2025-06,2,290.0
txn_cust_000017_3,cust_000017,sub_cust_000017_1,2025-07-19,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2025,7,2025-07,3,290.0
txn_cust_000018_1,cust_000018,sub_cust_000018_1,2022-07-21,new,99.0,pro,New Professional Plan subscription,2022,7,2022-07,3,1188.0
txn_cust_000018_2,cust_000018,sub_cust_000018_1,2022-08-21,recurring,99.0,pro,Recurring payment for Professional Plan,2022,8,2022-08,3,1188.0
txn_cust_000018_3,cust_000018,sub_cust_000018_1,2022-09-21,recurring,99.0,pro,Recurring payment for Professional Plan,2022,9,2022-09,3,1188.0
txn_cust_000018_4,cust_000018,sub_cust_000018_1,2022-10-21,recurring,99.0,pro,Recurring payment for Professional Plan,2022,10,2022-10,4,1188.0
txn_cust_000018_5,cust_000018,sub_cust_000018_1,2022-11-21,contraction,29.0,basic,Contraction payment for Basic Plan,2022,11,2022-11,4,348.0
txn_cust_000018_6,cust_000018,sub_cust_000018_1,2022-12-21,recurring,29.0,basic,Recurring payment for Basic Plan,2022,12,2022-12,4,348.0
txn_cust_000018_7,cust_000018,sub_cust_000018_1,2023-01-21,recurring,29.0,basic,Recurring payment for Basic Plan,2023,1,2023-01,1,348.0
txn_cust_000018_8,cust_000018,sub_cust_000018_1,2023-02-21,recurring,29.0,basic,Recurring payment for Basic Plan,2023,2,2023-02,1,348.0
txn_cust_000018_9,cust_000018,sub_cust_000018_1,2023-03-21,expansion,99.0,pro,Expansion payment for Professional Plan,2023,3,2023-03,1,1188.0
txn_cust_000018_10,cust_000018,sub_cust_000018_1,2023-04-21,recurring,99.0,pro,Recurring payment for Professional Plan,2023,4,2023-04,2,1188.0
txn_cust_000018_11,cust_000018,sub_cust_000018_1,2023-05-21,recurring,99.0,pro,Recurring payment for Professional Plan,2023,5,2023-05,2,1188.0
txn_cust_000018_12,cust_000018,sub_cust_000018_1,2023-06-21,recurring,99.0,pro,Recurring payment for Professional Plan,2023,6,2023-06,2,1188.0
txn_cust_000018_13,cust_000018,sub_cust_000018_1,2023-07-21,contraction,29.0,basic,Contraction payment for Basic Plan,2023,7,2023-07,3,348.0
txn_cust_000018_14,cust_000018,sub_cust_000018_1,2023-08-21,recurring,29.0,basic,Recurring payment for Basic Plan,2023,8,2023-08,3,348.0
txn_cust_000018_15,cust_000018,sub_cust_000018_1,2023-09-21,recurring,29.0,basic,Recurring payment for Basic Plan,2023,9,2023-09,3,348.0
txn_cust_000018_16,cust_000018,sub_cust_000018_1,2023-10-21,recurring,29.0,basic,Recurring payment for Basic Plan,2023,10,2023-10,4,348.0
txn_cust_000018_17,cust_000018,sub_cust_000018_1,2023-11-21,recurring,29.0,basic,Recurring payment for Basic Plan,2023,11,2023-11,4,348.0
txn_cust_000018_18,cust_000018,sub_cust_000018_1,2023-12-21,recurring,29.0,basic,Recurring payment for Basic Plan,2023,12,2023-12,4,348.0
txn_cust_000018_19,cust_000018,sub_cust_000018_1,2024-01-21,recurring,29.0,basic,Recurring payment for Basic Plan,2024,1,2024-01,1,348.0
txn_cust_000018_20,cust_000018,sub_cust_000018_1,2024-02-21,recurring,29.0,basic,Recurring payment for Basic Plan,2024,2,2024-02,1,348.0
txn_cust_000018_21,cust_000018,sub_cust_000018_1,2024-03-21,recurring,29.0,basic,Recurring payment for Basic Plan,2024,3,2024-03,1,348.0
txn_cust_000018_22,cust_000018,sub_cust_000018_1,2024-04-21,recurring,29.0,basic,Recurring payment for Basic Plan,2024,4,2024-04,2,348.0
txn_cust_000018_23,cust_000018,sub_cust_000018_1,2024-05-21,recurring,29.0,basic,Recurring payment for Basic Plan,2024,5,2024-05,2,348.0
txn_cust_000018_24,cust_000018,sub_cust_000018_1,2024-06-21,recurring,29.0,basic,Recurring payment for Basic Plan,2024,6,2024-06,2,348.0
txn_cust_000018_25,cust_000018,sub_cust_000018_1,2024-07-21,expansion,99.0,pro,Expansion payment for Professional Plan,2024,7,2024-07,3,1188.0
txn_cust_000018_26,cust_000018,sub_cust_000018_1,2024-08-21,recurring,99.0,pro,Recurring payment for Professional Plan,2024,8,2024-08,3,1188.0
txn_cust_000018_27,cust_000018,sub_cust_000018_1,2024-09-21,recurring,99.0,pro,Recurring payment for Professional Plan,2024,9,2024-09,3,1188.0
txn_cust_000018_28,cust_000018,sub_cust_000018_1,2024-10-21,recurring,99.0,pro,Recurring payment for Professional Plan,2024,10,2024-10,4,1188.0
txn_cust_000018_29,cust_000018,sub_cust_000018_1,2024-11-21,recurring,99.0,pro,Recurring payment for Professional Plan,2024,11,2024-11,4,1188.0
txn_cust_000018_30,cust_000018,sub_cust_000018_1,2024-12-21,contraction,29.0,basic,Contraction payment for Basic Plan,2024,12,2024-12,4,348.0
txn_cust_000018_31,cust_000018,sub_cust_000018_1,2025-01-21,recurring,29.0,basic,Recurring payment for Basic Plan,2025,1,2025-01,1,348.0
txn_cust_000018_32,cust_000018,sub_cust_000018_1,2025-02-21,recurring,29.0,basic,Recurring payment for Basic Plan,2025,2,2025-02,1,348.0
txn_cust_000018_33,cust_000018,sub_cust_000018_1,2025-03-21,recurring,29.0,basic,Recurring payment for Basic Plan,2025,3,2025-03,1,348.0
txn_cust_000018_34,cust_000018,sub_cust_000018_1,2025-04-21,recurring,29.0,basic,Recurring payment for Basic Plan,2025,4,2025-04,2,348.0
txn_cust_000018_35,cust_000018,sub_cust_000018_1,2025-05-21,recurring,29.0,basic,Recurring payment for Basic Plan,2025,5,2025-05,2,348.0
txn_cust_000018_36,cust_000018,sub_cust_000018_1,2025-07-21,recurring,29.0,basic,Recurring payment for Basic Plan,2025,7,2025-07,3,348.0
txn_cust_000019_1,cust_000019,sub_cust_000019_1,2025-06-14,new,82.5,pro_annual,New Professional Annual subscription,2025,6,2025-06,2,990.0
txn_cust_000019_2,cust_000019,sub_cust_000019_1,2025-07-14,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,7,2025-07,3,990.0
txn_cust_000019_3,cust_000019,sub_cust_000019_1,2025-08-14,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,8,2025-08,3,990.0
txn_cust_000020_1,cust_000020,sub_cust_000020_1,2024-07-04,new,24.166666666666668,basic_annual,New Basic Annual subscription,2024,7,2024-07,3,290.0
txn_cust_000020_2,cust_000020,sub_cust_000020_1,2024-08-04,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2024,8,2024-08,3,290.0
txn_cust_000020_3,cust_000020,sub_cust_000020_1,2024-09-04,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2024,9,2024-09,3,290.0
txn_cust_000020_4,cust_000020,sub_cust_000020_1,2024-10-04,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2024,10,2024-10,4,290.0
txn_cust_000020_5,cust_000020,sub_cust_000020_1,2024-11-04,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2024,11,2024-11,4,290.0
txn_cust_000020_6,cust_000020,sub_cust_000020_1,2024-12-04,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2024,12,2024-12,4,290.0
txn_cust_000021_1,cust_000021,sub_cust_000021_1,2025-04-14,new,299.0,enterprise,New Enterprise Plan subscription,2025,4,2025-04,2,3588.0
txn_cust_000022_1,cust_000022,sub_cust_000022_1,2025-07-05,new,82.5,pro_annual,New Professional Annual subscription,2025,7,2025-07,3,990.0
txn_cust_000022_2,cust_000022,sub_cust_000022_1,2025-08-05,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,8,2025-08,3,990.0
txn_cust_000023_1,cust_000023,sub_cust_000023_1,2023-07-10,new,99.0,pro,New Professional Plan subscription,2023,7,2023-07,3,1188.0
txn_cust_000023_2,cust_000023,sub_cust_000023_1,2023-08-10,recurring,99.0,pro,Recurring payment for Professional Plan,2023,8,2023-08,3,1188.0
txn_cust_000023_3,cust_000023,sub_cust_000023_1,2023-09-10,recurring,99.0,pro,Recurring payment for Professional Plan,2023,9,2023-09,3,1188.0
txn_cust_000023_4,cust_000023,sub_cust_000023_1,2023-10-10,recurring,99.0,pro,Recurring payment for Professional Plan,2023,10,2023-10,4,1188.0
txn_cust_000023_5,cust_000023,sub_cust_000023_1,2023-11-10,recurring,99.0,pro,Recurring payment for Professional Plan,2023,11,2023-11,4,1188.0
txn_cust_000023_6,cust_000023,sub_cust_000023_1,2023-12-10,recurring,99.0,pro,Recurring payment for Professional Plan,2023,12,2023-12,4,1188.0
txn_cust_000023_7,cust_000023,sub_cust_000023_1,2024-01-10,recurring,99.0,pro,Recurring payment for Professional Plan,2024,1,2024-01,1,1188.0
txn_cust_000023_8,cust_000023,sub_cust_000023_1,2024-03-10,recurring,99.0,pro,Recurring payment for Professional Plan,2024,3,2024-03,1,1188.0
txn_cust_000023_9,cust_000023,sub_cust_000023_1,2024-04-10,recurring,99.0,pro,Recurring payment for Professional Plan,2024,4,2024-04,2,1188.0
txn_cust_000023_10,cust_000023,sub_cust_000023_1,2024-05-10,recurring,99.0,pro,Recurring payment for Professional Plan,2024,5,2024-05,2,1188.0
txn_cust_000023_11,cust_000023,sub_cust_000023_1,2024-06-10,recurring,99.0,pro,Recurring payment for Professional Plan,2024,6,2024-06,2,1188.0
txn_cust_000023_12,cust_000023,sub_cust_000023_1,2024-08-10,recurring,99.0,pro,Recurring payment for Professional Plan,2024,8,2024-08,3,1188.0
txn_cust_000023_13,cust_000023,sub_cust_000023_1,2024-09-10,recurring,99.0,pro,Recurring payment for Professional Plan,2024,9,2024-09,3,1188.0
txn_cust_000023_14,cust_000023,sub_cust_000023_1,2024-10-10,recurring,99.0,pro,Recurring payment for Professional Plan,2024,10,2024-10,4,1188.0
txn_cust_000023_15,cust_000023,sub_cust_000023_1,2024-11-10,recurring,99.0,pro,Recurring payment for Professional Plan,2024,11,2024-11,4,1188.0
txn_cust_000023_16,cust_000023,sub_cust_000023_1,2024-12-10,recurring,99.0,pro,Recurring payment for Professional Plan,2024,12,2024-12,4,1188.0
txn_cust_000023_17,cust_000023,sub_cust_000023_1,2025-01-10,recurring,99.0,pro,Recurring payment for Professional Plan,2025,1,2025-01,1,1188.0
txn_cust_000023_18,cust_000023,sub_cust_000023_1,2025-02-10,recurring,99.0,pro,Recurring payment for Professional Plan,2025,2,2025-02,1,1188.0
txn_cust_000023_19,cust_000023,sub_cust_000023_1,2025-03-10,contraction,29.0,basic,Contraction payment for Basic Plan,2025,3,2025-03,1,348.0
txn_cust_000023_20,cust_000023,sub_cust_000023_1,2025-04-10,recurring,29.0,basic,Recurring payment for Basic Plan,2025,4,2025-04,2,348.0
txn_cust_000023_21,cust_000023,sub_cust_000023_1,2025-05-10,recurring,29.0,basic,Recurring payment for Basic Plan,2025,5,2025-05,2,348.0
txn_cust_000023_22,cust_000023,sub_cust_000023_1,2025-06-10,recurring,29.0,basic,Recurring payment for Basic Plan,2025,6,2025-06,2,348.0
